"id","date","uri","uri_lvl_0","uri_lvl_1","uri_title","session_key"
3688,2023-08-30 08:36:03.706 +0700,http://yudopr.dev/latihan-matematika/,latihan-matematika,,Latihan Matematika,jiw9xkvndhpt3m60o3fwx4qmp956fmmc
3687,2023-08-30 03:33:56.720 +0700,http://yudopr.dev/xmrlpc.php/?p=,"404",,Halaman tidak ditemukan,lz50jjab8p3iicr6yeeh84sbl53bygx5
3686,2023-08-29 23:31:19.413 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"6pkl0wyge39pzjj3awb9j8tg4oh1debt"
3685,2023-08-29 23:31:19.135 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),gv4g0fltjxbff2nqp0u9gsj8bu3lh662
3684,2023-08-29 22:46:19.277 +0700,http://yudopr.dev/blog/cara-install-wsl2/,blog,cara-install-wsl2,Cara Install WSL2 (How to Install WSL2),wyfvz4r9jehpffve6jupbgmfqbbvazcb
3683,2023-08-29 22:46:19.008 +0700,http://yudopr.dev/blog/cara-install-wsl2/,blog,cara-install-wsl2,Cara Install WSL2 (How to Install WSL2),"4upjjnsepq8vzyootjegap17mxzhsq8o"
3682,2023-08-29 22:39:32.293 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),qjjei593yu89hckpkhaurx7mci8hnn9q
3681,2023-08-29 21:22:43.971 +0700,http://yudopr.dev/,home,,Home,rhfo1xd7gbvdj5bjxc4yu28qbnkb8ref
3680,2023-08-29 19:50:57.734 +0700,http://yudopr.dev/wp-22.php/?sfilename=on.php&sfilecontent=%3C%3F%3D409723%2A20%3B&supfiles=on.php,"404",,Halaman tidak ditemukan,ds2jcdj0mie47wn6ac31kwcuxk5zydky
3679,2023-08-29 17:50:36.957 +0700,http://yudopr.dev/,home,,Home,qmjqs8ov24xqhre5xd9sjl76jy9cvi1w
3678,2023-08-29 14:24:21.685 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),s8ap3ejja6pwksxmt6t4n80ruqmj10mk
3677,2023-08-29 14:21:05.571 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),cmozbu6092hcejxbc5dfm3tg6zc1khy4
3676,2023-08-29 13:17:39.538 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),wwl458ld52varjvzmvkl3ie9075cl76v
3675,2023-08-29 10:30:48.047 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),uepd8euaegpyljy0lhu2s6zhd5qewcha
3674,2023-08-29 10:30:34.069 +0700,http://yudopr.dev/,home,,Home,"5u2d2cygj0zp7b07t6oea4dojk4tfj9x"
3673,2023-08-29 08:26:13.646 +0700,http://yudopr.dev/,home,,Home,obds4ysw4aisrmysgebak4eu0krnregx
3672,2023-08-29 06:47:04.626 +0700,http://yudopr.dev/,home,,Home,m27v53q0drw10vykb7j4zgunwg97nly3
3671,2023-08-29 06:46:18.363 +0700,http://yudopr.dev/blog/menganalisis-data-dari-tiktok/,blog,menganalisis-data-dari-tiktok,Menganalisis Data dari TikTok (Analyzing Data from TikTok),m27v53q0drw10vykb7j4zgunwg97nly3
3670,2023-08-29 06:44:09.010 +0700,http://yudopr.dev/blog/membuat-data-pipeline-sederhana-di-windows/,blog,membuat-data-pipeline-sederhana-di-windows,Membuat Data Pipeline Sederhana di Windows (Creating a Simple Data Pipeline in Windows),m27v53q0drw10vykb7j4zgunwg97nly3
3669,2023-08-29 06:43:55.768 +0700,http://yudopr.dev/blog/,blog,,,m27v53q0drw10vykb7j4zgunwg97nly3
3668,2023-08-29 06:43:51.714 +0700,http://yudopr.dev/,home,,Home,m27v53q0drw10vykb7j4zgunwg97nly3
3667,2023-08-29 06:38:50.907 +0700,http://yudopr.dev/,home,,Home,m27v53q0drw10vykb7j4zgunwg97nly3
3666,2023-08-29 06:38:12.250 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),m27v53q0drw10vykb7j4zgunwg97nly3
3665,2023-08-29 06:38:03.098 +0700,http://yudopr.dev/,home,,Home,m27v53q0drw10vykb7j4zgunwg97nly3
3664,2023-08-29 05:37:16.264 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),p2o5q0991eh4y70axs3e2jzzd6j259ee
3663,2023-08-29 05:37:16.001 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),zhficyzbbpll5ohbti2w67fp6u9db4rz
3662,2023-08-29 02:46:26.235 +0700,http://yudopr.dev/,home,,Home,"8lfb2dzx2312qi3uib4gntfeg7it0qb7"
3661,2023-08-28 21:42:50.356 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),"0buje105m05y9t856h2ss3u8sykjnhh7"
3660,2023-08-28 20:20:23.327 +0700,http://yudopr.dev/blog/,blog,,,ko2mex6gl9uwc8zy7b8ub3pestna7w2o
3659,2023-08-28 20:20:16.947 +0700,http://yudopr.dev/,home,,Home,ko2mex6gl9uwc8zy7b8ub3pestna7w2o
3658,2023-08-28 19:56:01.066 +0700,http://yudopr.dev/files/,"404",,Halaman tidak ditemukan,"3blfb07qeniztz6d60xwjuy6uzanyleb"
3657,2023-08-28 19:55:54.968 +0700,http://yudopr.dev/images/,"404",,Halaman tidak ditemukan,j1ob9dxvsapjgt93y11tq9167krecik1
3656,2023-08-28 19:55:46.373 +0700,http://yudopr.dev/uploads/,"404",,Halaman tidak ditemukan,g7jngxtul27yj7nq8k6pkzmmvo6gjt4b
3655,2023-08-28 19:55:25.454 +0700,http://yudopr.dev/.well-known/,"404",,Halaman tidak ditemukan,"5d0m6a0rfk3vgr5qgn7skw1vz7x2root"
3654,2023-08-28 15:28:42.201 +0700,http://yudopr.dev/latihan-matematika/,latihan-matematika,,Latihan Matematika,vuuwffj4h679omeg107bmooj3vqkfioi
3653,2023-08-28 15:28:29.776 +0700,http://yudopr.dev/,home,,Home,"8d6idmdw5x2j4jlro3acmbrh1dr9p83m"
3652,2023-08-28 15:01:59.077 +0700,http://yudopr.dev/,home,,Home,bx206lvj253619utai3crggqvm296udp
3651,2023-08-28 11:30:12.965 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),xqgi9f28ycv1l9hwkanomcijyguk1ia7
3650,2023-08-28 10:05:22.851 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),ecry3ahi205zgg3o3blmo85yjncs4zm5
3649,2023-08-28 09:34:08.339 +0700,http://yudopr.dev/.git/,"404",,Halaman tidak ditemukan,"369lqxnb86qzz2i4ystq814xcrxkq6rr"
3648,2023-08-28 09:29:44.915 +0700,http://yudopr.dev/,home,,Home,"7gy4sfzxyt2jcee41z9dshyv0jo7yxxb"
3647,2023-08-28 09:29:20.090 +0700,http://yudopr.dev/,home,,Home,jqjbduh1c1r09ld6qqub25oconwtltkl
3646,2023-08-28 08:39:33.481 +0700,http://yudopr.dev/,home,,Home,ku4ca338nd1axxncvlveql9f16l4bcls
3645,2023-08-28 07:42:26.075 +0700,http://yudopr.dev/,home,,Home,w9tzek218et0k2bgfkq5t14mtrpm19tm
3644,2023-08-28 05:20:48.471 +0700,http://yudopr.dev/latihan-matematika/,latihan-matematika,,Latihan Matematika,"17cnqg3kuazysj4pkhd0auf5rvq1rmjy"
3643,2023-08-28 01:48:15.759 +0700,http://yudopr.dev/wp-22.php/?sfilename=on.php&sfilecontent=%3C%3F%3D409723%2A20%3B&supfiles=on.php,"404",,Halaman tidak ditemukan,"8vej6d8tva8jx1m6oo7v38q74gcxy864"
3642,2023-08-28 00:59:51.216 +0700,http://yudopr.dev/,home,,Home,"3p9y5hiotw9mvrcmcn10mq2ndbg4hmtu"
3641,2023-08-27 23:58:49.216 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),"1djolx2aimf9kiyvk1iewsf500x3wkyb"
3640,2023-08-27 23:58:44.579 +0700,http://yudopr.dev/,home,,Home,"1djolx2aimf9kiyvk1iewsf500x3wkyb"
3639,2023-08-27 22:35:06.526 +0700,http://yudopr.dev/,home,,Home,djhfaxrdp78t43wl8xt79sekbj716eb7
3638,2023-08-27 22:18:49.820 +0700,http://yudopr.dev/,home,,Home,e5d1ij9c75jl6lfr6h409xa63kuwzf3z
3637,2023-08-27 22:18:49.159 +0700,http://yudopr.dev/,home,,Home,e5d1ij9c75jl6lfr6h409xa63kuwzf3z
3636,2023-08-27 21:13:06.942 +0700,http://yudopr.dev/,home,,Home,"2tqhvd7qmkz5rz9jekk6jufgikyagbrn"
3635,2023-08-27 20:17:53.833 +0700,http://yudopr.dev/,home,,Home,wnpow8yjjcwdn64dldbkge2co37aqol5
3634,2023-08-27 19:56:57.735 +0700,http://yudopr.dev/,home,,Home,efjh130z6gm9cyt0a7jhtlwu6k99zewy
3633,2023-08-27 19:17:24.625 +0700,http://yudopr.dev/,home,,Home,fnbm7n30rxcr1odl4g8aska26viw6i8z
3632,2023-08-27 19:12:43.780 +0700,http://yudopr.dev/,home,,Home,"1zenf2ixnw8adqq5hytlfz273s6agzav"
3631,2023-08-27 17:39:03.808 +0700,http://yudopr.dev/,home,,Home,"10c24px8ipoypw9d5myf4qryuy2hrekn"
3630,2023-08-27 17:29:00.558 +0700,http://yudopr.dev/,home,,Home,"4sjadtt2fn6w4pjco2bwqk0oh49vwqnd"
3629,2023-08-27 16:41:48.432 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),ovjsijls4ceocjb1uhz1os8f5zlihx26
3628,2023-08-27 16:35:12.272 +0700,http://yudopr.dev/blog/,blog,,,pfu8xkpp9a2c5ha0q1fzjprkd6ierck5
3627,2023-08-27 16:18:46.996 +0700,http://yudopr.dev/,home,,Home,d04j6dz1awop2whrzj0k8renz0982k2q
3626,2023-08-27 16:18:46.437 +0700,http://yudopr.dev/,home,,Home,d04j6dz1awop2whrzj0k8renz0982k2q
3625,2023-08-27 15:18:13.045 +0700,http://yudopr.dev/,home,,Home,"0z7a4ezbgkoafaqow5woy29ha9srv85t"
3624,2023-08-27 13:09:03.078 +0700,http://yudopr.dev/,home,,Home,"7i2a8mpvi1p1ag45gyv6w06qv48ydaal"
3623,2023-08-27 11:22:25.435 +0700,http://yudopr.dev/,home,,Home,rjihw0d07n00u4j5w2yih7064vl4kv7k
3622,2023-08-27 10:00:31.776 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),f0lg9pdpkpaxd4xsjvq4pmsb25j79pka
3621,2023-08-27 09:32:50.874 +0700,http://yudopr.dev/,home,,Home,"58ckx90r93wxrdtzanvwcu6u6b64ie9d"
3620,2023-08-27 09:32:50.318 +0700,http://yudopr.dev/,home,,Home,"58ckx90r93wxrdtzanvwcu6u6b64ie9d"
3619,2023-08-27 07:20:46.749 +0700,http://yudopr.dev/,home,,Home,sf8bmyeybd5166290lgc22xxa5a3edg6
3618,2023-08-27 07:20:45.461 +0700,http://yudopr.dev/,home,,Home,v21kkrk1krtxfd2of1nxnxx034yptv8r
3617,2023-08-27 07:20:45.435 +0700,http://yudopr.dev/,home,,Home,"0iwwiatgrftew0zbxuep9wfruz3yoqsq"
3616,2023-08-27 04:43:17.225 +0700,http://yudopr.dev/,home,,Home,c2d9gtxb26en8kbw0f9odiaadlzalmv0
3615,2023-08-27 04:43:16.586 +0700,http://yudopr.dev/ads.txt/,"404",,Halaman tidak ditemukan,wfxt7r615bwur9hz6xvxdxun4zrt5r8y
3614,2023-08-27 04:43:16.074 +0700,http://yudopr.dev/humans.txt/,"404",,Halaman tidak ditemukan,dkm4xebcaioh9flc8se1mndm5oll135b
3613,2023-08-27 02:37:58.032 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),wb2ufvfv90q7upt6o334ssk9x8hea8am
3612,2023-08-27 02:37:57.786 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),c9j5dect3f1asuwrx596z0qu8w7rq2nj
3611,2023-08-27 00:41:27.603 +0700,http://yudopr.dev/,home,,Home,rff3i4znzvolyb1d7d1nhhg34sdwun74
3610,2023-08-27 00:33:35.254 +0700,http://yudopr.dev/,home,,Home,pcsc7gjx027xznygd4yikw7kf9ba8wuz
3609,2023-08-27 00:21:59.927 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),dbvdfi7sipqw1wzldcv8bq21zb5fx229
3608,2023-08-27 00:21:59.684 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),"66rm4luao7vguteipa3v2hyhb21tn023"
3607,2023-08-26 23:51:00.758 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"696abchrxuooa3o1wuhnymhkm3m3sbvv"
3606,2023-08-26 23:36:59.941 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),slwiwgjacxb6fc20lbgic7l5zn185qzq
3605,2023-08-26 23:36:59.695 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"92ops2nt2vulnaypzvsnnwehqdp338hh"
3604,2023-08-26 21:29:12.288 +0700,http://yudopr.dev/,home,,Home,"02sd4mxmsq1jf42x6hfbmoqfa3fasyna"
3603,2023-08-26 19:39:56.900 +0700,http://yudopr.dev/,home,,Home,n9887ozer7bebqgoudk1356g6087uhlg
3602,2023-08-26 19:39:30.818 +0700,http://yudopr.dev/,home,,Home,"4x1al601eeyiyvteqjidjgw1fnrfvojn"
3601,2023-08-26 19:30:50.557 +0700,http://yudopr.dev/,home,,Home,juasp0ek1ymv7fcosqbehtz059jr4jc1
3600,2023-08-26 19:30:44.356 +0700,http://yudopr.dev/,home,,Home,"26wl3mhcxk53h7pfyiwmh3ile5oxh2ii"
3599,2023-08-26 19:11:26.148 +0700,http://yudopr.dev/,home,,Home,"4298evp46wwcm7agkqv2bhmwk17gfvbe"
3598,2023-08-26 19:11:12.436 +0700,http://yudopr.dev/,home,,Home,k9n9dtlm2gvv23px1ds1ehvypmlqd8x2
3597,2023-08-26 19:10:44.700 +0700,http://yudopr.dev/blog/,blog,,,"8bc1bc8bcwg7gcm18t8bsu8t9tpn1iin"
3596,2023-08-26 19:10:44.042 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),"8bc1bc8bcwg7gcm18t8bsu8t9tpn1iin"
3595,2023-08-26 19:10:43.952 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),"8bc1bc8bcwg7gcm18t8bsu8t9tpn1iin"
3594,2023-08-26 19:10:43.829 +0700,http://yudopr.dev/latihan-matematika/,latihan-matematika,,Latihan Matematika,"8bc1bc8bcwg7gcm18t8bsu8t9tpn1iin"
3593,2023-08-26 19:10:42.890 +0700,http://yudopr.dev/,home,,Home,"8bc1bc8bcwg7gcm18t8bsu8t9tpn1iin"
3592,2023-08-26 19:10:42.767 +0700,http://yudopr.dev/,home,,Home,"8bc1bc8bcwg7gcm18t8bsu8t9tpn1iin"
3591,2023-08-26 18:16:01.153 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),ftesjhharrr5waj4rcn1cicjrmeuqpbr
3590,2023-08-26 18:15:53.146 +0700,http://yudopr.dev/,home,,Home,ftesjhharrr5waj4rcn1cicjrmeuqpbr
3589,2023-08-26 18:15:39.391 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),ftesjhharrr5waj4rcn1cicjrmeuqpbr
3588,2023-08-26 18:15:33.479 +0700,http://yudopr.dev/,home,,Home,ftesjhharrr5waj4rcn1cicjrmeuqpbr
3587,2023-08-26 17:50:00.519 +0700,http://yudopr.dev/,home,,Home,"98k4jffavi8g6vx0rwublqozisdvl595"
3586,2023-08-26 16:48:03.483 +0700,http://yudopr.dev/,home,,Home,cidtvz4hmhgs9o40uri3w1kdq8rkdzcm
3585,2023-08-26 16:48:03.318 +0700,http://yudopr.dev/,home,,Home,dajl42zn49b7kdfg7690r9sx8m1f59lq
3584,2023-08-26 16:47:54.845 +0700,http://yudopr.dev/,home,,Home,shh9pc3lytp73keyyr7470rywxalt10c
3583,2023-08-26 14:55:09.814 +0700,http://yudopr.dev/,home,,Home,kn1kb2ve8k1lj78k6rg734m6u3sarhf8
3582,2023-08-26 08:36:10.095 +0700,http://yudopr.dev/,home,,Home,vuwdi01p50vccaehq4v24v87tkukegwq
3581,2023-08-26 00:28:08.924 +0700,http://yudopr.dev/,home,,Home,gc824xmm9docnfx37je3iewr1yd9x9jt
3580,2023-08-26 00:28:08.367 +0700,http://yudopr.dev/,home,,Home,gc824xmm9docnfx37je3iewr1yd9x9jt
3579,2023-08-25 22:01:59.753 +0700,http://yudopr.dev/wordpress/,"404",,Halaman tidak ditemukan,sl35lp28uh8xm011444i08cn6esrfitk
3578,2023-08-25 22:01:42.706 +0700,http://yudopr.dev/,home,,Home,sl35lp28uh8xm011444i08cn6esrfitk
3577,2023-08-25 21:55:30.163 +0700,http://yudopr.dev/,home,,Home,zw0qh9vxfizr1t25575vytmlf02i9ezr
3576,2023-08-25 21:50:10.449 +0700,http://yudopr.dev/,home,,Home,vezmapsh823yq21utlnztwymaa0icijo
3575,2023-08-25 21:39:46.754 +0700,http://yudopr.dev/,home,,Home,uitdxtuznz6yi0okktq8rjrjocjrkr2n
3574,2023-08-25 19:59:53.267 +0700,http://yudopr.dev/,home,,Home,up1fah97hlvyywcbiqoix908tt1bz8zz
3573,2023-08-25 19:59:52.737 +0700,http://yudopr.dev/,home,,Home,ouh4e6xj7p8us41t55qrjoezfv2xs4v0
3572,2023-08-25 16:48:28.531 +0700,http://yudopr.dev/Demo/,"404",,Halaman tidak ditemukan,yavvzjsspnfbsqih638lm9de6ityqvyx
3571,2023-08-25 16:48:27.841 +0700,http://yudopr.dev/DEMO/,"404",,Halaman tidak ditemukan,a8vwiser7b7ry8somdmwnxiwwtoh74uy
3570,2023-08-25 16:48:27.121 +0700,http://yudopr.dev/New/,"404",,Halaman tidak ditemukan,kw0l6iphiy2l2j8z0lz8vwo5935sy197
3569,2023-08-25 16:48:26.395 +0700,http://yudopr.dev/NEW/,"404",,Halaman tidak ditemukan,j6iu6e0mdefglf2t9txkcr1ik72xs5ts
3568,2023-08-25 16:48:25.644 +0700,http://yudopr.dev/Blog/,"404",,Halaman tidak ditemukan,gbkujf65wvn7et82idtcuculczy2niim
3567,2023-08-25 16:48:24.948 +0700,http://yudopr.dev/BLOG/,"404",,Halaman tidak ditemukan,"8e2wmvxtxl7qqwf1bx68bwb1jzfi1gke"
3566,2023-08-25 16:48:24.508 +0700,http://yudopr.dev/2009/,"404",,Halaman tidak ditemukan,qsrcezvczt67cjg5mmpm2ffpby0cmp83
3565,2023-08-25 16:48:23.386 +0700,http://yudopr.dev/2010/,"404",,Halaman tidak ditemukan,zn9e1tyn5wlhadfgr024q5z9a6x94dfo
3564,2023-08-25 16:48:22.977 +0700,http://yudopr.dev/2012/,"404",,Halaman tidak ditemukan,csxrvgd2lcyzdn7yvuji5y6n7lmeaira
3563,2023-08-25 16:48:22.280 +0700,http://yudopr.dev/2013/,"404",,Halaman tidak ditemukan,eq6aktjgfg2bl33fo3e8bxhhjzwn43qs
3562,2023-08-25 16:48:21.546 +0700,http://yudopr.dev/2014/,"404",,Halaman tidak ditemukan,ul98ow78w8u9krrzr6en3xvupdd0zq7m
3561,2023-08-25 16:48:20.823 +0700,http://yudopr.dev/2015/,"404",,Halaman tidak ditemukan,nyizewbxwv5323g55rqcm39m4iyybjmi
3560,2023-08-25 16:48:20.429 +0700,http://yudopr.dev/2016/,"404",,Halaman tidak ditemukan,"7sci9v9bgzxl7lywdz34y2bn7qwt8j3m"
3559,2023-08-25 16:48:20.026 +0700,http://yudopr.dev/2017/,"404",,Halaman tidak ditemukan,xak4ryike9koyarettqigvgp762mkk3h
3558,2023-08-25 16:48:19.321 +0700,http://yudopr.dev/2018/,"404",,Halaman tidak ditemukan,urkns3ikei82cqgr5m6g08vcfoz9hpnw
3557,2023-08-25 16:48:18.601 +0700,http://yudopr.dev/site/,"404",,Halaman tidak ditemukan,v7owisbh0kt3sumsxi9wrskzodbfh1vy
3556,2023-08-25 16:48:17.929 +0700,http://yudopr.dev/2019/,"404",,Halaman tidak ditemukan,l3aw4oj5vkyk76qx0e80f5fpmbpez0r2
3555,2023-08-25 16:48:17.233 +0700,http://yudopr.dev/2020/,"404",,Halaman tidak ditemukan,jljyjny5n754y826nnxugg9wlp35581g
3554,2023-08-25 16:48:16.549 +0700,http://yudopr.dev/home/,"404",,Halaman tidak ditemukan,hqsm2bmg5ccsa7yy38jdzbr0sgh8uzeh
3553,2023-08-25 16:48:15.847 +0700,http://yudopr.dev/test/,"404",,Halaman tidak ditemukan,d5t9laae3eh22yzspu3rmr8xylbkrae6
3552,2023-08-25 16:48:15.142 +0700,http://yudopr.dev/BACKUP/,"404",,Halaman tidak ditemukan,xcvalzj5qubrojl3vvg5tcz60c1jephi
3551,2023-08-25 16:48:14.447 +0700,http://yudopr.dev/Backup/,"404",,Halaman tidak ditemukan,"4hamytu7xmiagta4trfz2abuox2jzoyc"
3550,2023-08-25 16:48:13.741 +0700,http://yudopr.dev/backup/,"404",,Halaman tidak ditemukan,qmfb8jjt3r9szu102q4b77ett3ltcrp2
3549,2023-08-25 16:48:13.043 +0700,http://yudopr.dev/demo/,"404",,Halaman tidak ditemukan,kjhjtoisjo9g6hl14ukyzzui499dpkys
3548,2023-08-25 16:48:12.350 +0700,http://yudopr.dev/old/,"404",,Halaman tidak ditemukan,hrnzc8ldwiio1i7hv6gk21ah2yeni89d
3547,2023-08-25 16:48:11.644 +0700,http://yudopr.dev/new/,"404",,Halaman tidak ditemukan,spx938bntmta7laoeu9y7xkmj3jpvkb3
3546,2023-08-25 16:48:10.926 +0700,http://yudopr.dev/blog/,blog,,,"9sn8tbbgltq8rtjx66dlwzgpgdyqexc8"
3545,2023-08-25 16:48:10.199 +0700,http://yudopr.dev/WORDPRESS/,"404",,Halaman tidak ditemukan,o95rso4oszmym1lmgm39mam6l9hcjl83
3544,2023-08-25 16:48:09.507 +0700,http://yudopr.dev/WordPress/,"404",,Halaman tidak ditemukan,h59qx33n01kw8lbmg9c87491roov3hvb
3543,2023-08-25 16:48:08.819 +0700,http://yudopr.dev/SHOP/,"404",,Halaman tidak ditemukan,jiuxkfg09ie6bgbchw41ngjv0uvya0cn
3542,2023-08-25 16:48:08.119 +0700,http://yudopr.dev/store/,"404",,Halaman tidak ditemukan,gcr7n6haux9o6r40v8gm989f3k94z4yn
3541,2023-08-25 16:48:07.431 +0700,http://yudopr.dev/FORUM/,"404",,Halaman tidak ditemukan,e71o418u0hglksdru9ukbyozcunx5m9d
3540,2023-08-25 16:48:06.655 +0700,http://yudopr.dev/forum/,"404",,Halaman tidak ditemukan,w5zn96yyvdsydgu8cdp1c8wv5efor3lt
3539,2023-08-25 16:48:05.954 +0700,http://yudopr.dev/STORE/,"404",,Halaman tidak ditemukan,imo0x61lglxc8xc8fk52x23tosbmsg8o
3538,2023-08-25 16:48:05.234 +0700,http://yudopr.dev/shop/,"404",,Halaman tidak ditemukan,z3rfqet48g4o7ngj64z38ct97fiubb47
3537,2023-08-25 16:48:04.539 +0700,http://yudopr.dev/WP/,"404",,Halaman tidak ditemukan,bwayzchu645c6zutmhpbs6m2orgzsqux
3536,2023-08-25 16:48:03.844 +0700,http://yudopr.dev/wordpress/,"404",,Halaman tidak ditemukan,ysfa2wqrp717hjcioq827jo6drmqm61p
3535,2023-08-25 16:48:03.135 +0700,http://yudopr.dev/wp/,"404",,Halaman tidak ditemukan,kh2yr1v4xnpoz0uciq26jv2ed6yzp6hb
3534,2023-08-25 16:48:02.451 +0700,http://yudopr.dev/,home,,Home,jen9vgepiub74wbt1d31jrnnyhgdvwyl
3533,2023-08-25 15:05:21.150 +0700,http://yudopr.dev/?author=20,home,,Home,fgyyh50qtqs3zxlnxngdsk850fbih11s
3532,2023-08-25 15:05:20.018 +0700,http://yudopr.dev/?author=19,home,,Home,wnfnaejldk1zham6e00c6yjzb6sf6cg6
3531,2023-08-25 15:05:18.237 +0700,http://yudopr.dev/?author=18,home,,Home,htkv02qph4uqycdeu03zdh9kdswf5bhc
3530,2023-08-25 15:05:16.099 +0700,http://yudopr.dev/?author=17,home,,Home,xd4p04e5v8uwkb7w610luhlap2tdpny4
3529,2023-08-25 15:05:12.342 +0700,http://yudopr.dev/?author=16,home,,Home,cnyona4u5gkbb25mhvz45q8uu4a52sxh
3528,2023-08-25 15:05:08.755 +0700,http://yudopr.dev/?author=15,home,,Home,ms28pw72xnb95cfdcefb6jnyhx7tc3fr
3527,2023-08-25 15:05:07.740 +0700,http://yudopr.dev/?author=14,home,,Home,ik97hxmpflrhtv97ygrk5t6zcrvhm3kl
3526,2023-08-25 15:05:06.461 +0700,http://yudopr.dev/?author=13,home,,Home,zo6ev5943qp43t9jpw3zb62flkllvco8
3525,2023-08-25 15:05:04.902 +0700,http://yudopr.dev/?author=12,home,,Home,em4c4gltgkodh2h664tcndj0jkk3ousr
3524,2023-08-25 15:05:03.421 +0700,http://yudopr.dev/?author=11,home,,Home,tlrzp1ab5hvebwmo5bqyhbxlkzib3tlq
3523,2023-08-25 15:05:01.081 +0700,http://yudopr.dev/?author=10,home,,Home,x0n6kambhs3unadlxd20oq8186x379tc
3522,2023-08-25 15:04:59.265 +0700,http://yudopr.dev/?author=9,home,,Home,pz2hqe0or53fl4cneyw0ax166pxmuxcv
3521,2023-08-25 15:04:57.144 +0700,http://yudopr.dev/?author=8,home,,Home,nqow2igwfqrj7t9jtpnz3prrrwzyelo8
3520,2023-08-25 15:04:54.516 +0700,http://yudopr.dev/?author=7,home,,Home,rps1ywi0jwl3sgl2fdgie8t12uf302hx
3519,2023-08-25 15:04:52.152 +0700,http://yudopr.dev/?author=6,home,,Home,rg4gw7w5gkilcrv34xtzglukjxid49zx
3518,2023-08-25 15:04:50.131 +0700,http://yudopr.dev/?author=5,home,,Home,"6z8eo76ewacj1utzqt0ltcg71ohyvdjr"
3517,2023-08-25 15:04:48.553 +0700,http://yudopr.dev/?author=4,home,,Home,"7r06udkp45tlegcqdkqfw7fgt58iv33c"
3516,2023-08-25 15:04:47.390 +0700,http://yudopr.dev/?author=3,home,,Home,tq7ucrzyt9mzk329hvem7pzffmf2vntp
3515,2023-08-25 15:04:45.359 +0700,http://yudopr.dev/?author=2,home,,Home,bo2gjb83wy3qzh1390c51t4ac2dm6daz
